CustomerID,Recency,Frequency,Monetary,Cluster,Segment,PCA1,PCA2
13751.0,288,1,296.25,1,High-Value,-1.1545071409518601,1.6338805708874853
13752.0,124,6,1175.38,0,Regular,-0.029636073415871135,0.27499301020604333
13753.0,288,1,741.26,1,High-Value,-1.1232138475266202,1.653919362220626
13754.0,152,2,282.59999999999997,1,High-Value,-0.5499077690776808,0.4196738445871172
13755.0,4,9,2108.06,0,Regular,0.7560257246086696,-0.7175601260591358
13756.0,2,14,5189.52,3,Occasional,1.4189267317527896,-0.5112755280802389
13758.0,12,7,3190.55,0,Regular,0.6262472551544203,-0.6306706170950966
13759.0,33,2,659.4100000000001,0,Regular,-0.07030031126634859,-0.6402358944665322
13760.0,54,2,286.79,0,Regular,-0.17646370027797534,-0.4669777621887271
13761.0,50,2,1070.65,0,Regular,-0.10611174118210862,-0.4678781247299322
13762.0,219,1,306.72,1,High-Value,-0.8910432288477945,1.0099440808478664
13763.0,63,1,1714.96,0,Regular,-0.19802222590867052,-0.338347839644827
13764.0,71,3,1519.42,0,Regular,-0.06679540861562139,-0.24050775779437103
13767.0,2,37,17220.36,3,Occasional,4.282482733571273,0.4243493233984959
13769.0,2,10,2796.51,0,Regular,0.8997723429722944,-0.6875329581959604
13771.0,64,4,2634.45,0,Regular,0.12598673372615593,-0.2365186543099301
13772.0,34,3,1122.63,0,Regular,0.04618509560118823,-0.5932026570550777
13774.0,82,1,345.0,0,Regular,-0.3667036956336683,-0.22809868874412173
13777.0,1,33,25977.16,3,Occasional,4.551195397326474,0.7411182222797658
13778.0,103,1,178.7,0,Regular,-0.4583585740511612,-0.045549971023621884
13780.0,7,2,360.01,0,Regular,0.007644580112751008,-0.8890020269865089
13781.0,251,1,127.84,1,High-Value,-1.0254668575110861,1.2914696184249688
13782.0,13,6,908.86,0,Regular,0.3742709661461055,-0.741490740691463
13784.0,10,11,2462.79,0,Regular,0.9335630579341188,-0.6130401784698004
13786.0,367,1,230.39999999999998,1,High-Value,-1.4599418703909235,2.3458172070094707
13787.0,76,2,309.04,0,Regular,-0.2586673093035597,-0.26688925113082357
13790.0,4,1,348.8,0,Regular,-0.06943999592488481,-0.9337800444791655
13791.0,128,2,1516.0,0,Regular,-0.37179102089595606,0.2580284464548322
13792.0,66,2,195.55,0,Regular,-0.22857150255421202,-0.3624936099104947
13798.0,1,57,37153.85,3,Occasional,7.442406431691979,1.6554057759780407
13799.0,117,2,688.86,0,Regular,-0.388071739999256,0.12123905191841362
13800.0,310,1,558.32,1,High-Value,-1.2198465050633052,1.8447681717130657
13801.0,67,1,324.8,0,Regular,-0.31100946017525916,-0.36474915388680257
13802.0,139,3,4599.42,0,Regular,-0.10912850205238282,0.5135431434362705
13803.0,255,1,277.07,1,High-Value,-1.0302035289456484,1.3343870048646038
13804.0,31,7,2588.39,0,Regular,0.5115578096353935,-0.4858474476654024
13805.0,52,2,924.6,0,Regular,-0.12399733402547805,-0.45635597201376066
13806.0,64,1,256.38,0,Regular,-0.3043978422036352,-0.39497827701809507
13807.0,367,1,112.6,1,High-Value,-1.4682256167460463,2.340512675383116
13808.0,6,5,1747.66,0,Regular,0.3721900454810035,-0.7841903875582332
13809.0,305,1,155.05,1,High-Value,-1.2291663878151933,1.781361978555637
13810.0,29,3,1499.01,0,Regular,0.09169053412070607,-0.6215012264222923
13811.0,184,3,814.5,1,High-Value,-0.5466298186445236,0.7503308507507443
13812.0,42,3,539.0,0,Regular,-0.02531719312863568,-0.5470883791018772
13813.0,40,4,1366.8600000000001,0,Regular,0.1282327960275841,-0.5107835817477848
13814.0,92,2,1579.12,0,Regular,-0.23027709609092076,-0.0649073241363187
13815.0,22,4,4027.36,0,Regular,0.38385794300426923,-0.5538703518159567
13816.0,24,2,571.6700000000001,0,Regular,-0.04220140071604331,-0.7256313406284132
13817.0,29,2,382.98,0,Regular,-0.07450839820506007,-0.6888810943431134
13819.0,302,3,1140.35,1,High-Value,-0.9730182776886038,1.832831964809293
13821.0,145,2,385.64,1,High-Value,-0.5160084217884354,0.36096799925435286
13822.0,6,2,632.0,0,Regular,0.030578680384580344,-0.8858037134036983
13823.0,19,2,957.66,0,Regular,0.003979817111392448,-0.7534971718892673
13824.0,33,5,1698.94,0,Regular,0.26595755968732826,-0.5420507009870634
13826.0,176,1,189.5,1,High-Value,-0.7355573594879343,0.6155418692339993
13827.0,58,3,409.8,0,Regular,-0.09532494765620418,-0.4081160023121704
13828.0,22,1,209.49,0,Regular,-0.14777398438652384,-0.7771641395124499
13831.0,16,6,2198.45,0,Regular,0.4535325445792819,-0.6562723570664931
13832.0,19,1,52.199999999999996,0,Regular,-0.14741174280352276,-0.8113950769530303
13833.0,159,1,383.85,1,High-Value,-0.6571605819049511,0.47045380499488626
13835.0,25,4,834.57,0,Regular,0.14791664378654584,-0.6704934492719582
13837.0,212,2,266.59000000000003,1,High-Value,-0.7794924314939953,0.9619163528085418
13838.0,6,4,674.82,0,Regular,0.20902825241735745,-0.8496254106493238
13841.0,253,1,85.0,1,High-Value,-1.0360946790360157,1.30763931536148
13842.0,59,9,3385.62,0,Regular,0.6364436935765183,-0.16231513998611408
13844.0,11,1,361.62,0,Regular,-0.0951920184882852,-0.869857025680956
13845.0,65,1,312.98,0,Regular,-0.3042253532154488,-0.3833801895219262
13846.0,25,3,865.0600000000001,0,Regular,0.062341487955478836,-0.6862455446949196
13848.0,92,3,1255.0,0,Regular,-0.16535012737576849,-0.062377381696773544
13849.0,52,2,1537.95,0,Regular,-0.08086629984114306,-0.42873683387263606
13850.0,129,1,1595.48,0,Regular,-0.4577288261918288,0.2535317603813794
13851.0,96,3,2651.46,0,Regular,-0.0823810520658485,0.036702746511435194
13853.0,57,1,1090.14,0,Regular,-0.2191139521587409,-0.4207798154747161
13854.0,9,25,8109.5199999999995,3,Occasional,2.5625203318093184,-0.1280665978665673
13856.0,169,3,388.5,1,High-Value,-0.5194716126505364,0.5954072197848495
13858.0,57,1,216.17,0,Regular,-0.2805718961484421,-0.46013466696440164
13859.0,326,1,201.16,1,High-Value,-1.3058845042353036,1.9734755142961193
13860.0,1,5,1245.9,0,Regular,0.35594430382830006,-0.8520315834311087
13862.0,18,8,2209.36,0,Regular,0.6221228973592986,-0.6034321796958444
13863.0,248,1,305.78,1,High-Value,-1.0015310990297162,1.2723340811295734
13865.0,58,4,501.56,0,Regular,-0.0011531195678045913,-0.3868589918525211
13866.0,74,1,145.67000000000002,0,Regular,-0.3502594887901523,-0.3094696397208404
13867.0,31,3,1005.09,0,Regular,0.049342574175837345,-0.6256436527966124
13868.0,7,2,3192.54,0,Regular,0.20682930051407872,-0.7614532581614016
13869.0,123,4,3083.65,0,Regular,-0.06707651542395862,0.3176228602009624
13870.0,2,8,2770.94,0,Regular,0.7225357983132513,-0.7229344937979187
13871.0,23,13,6403.25,0,Regular,1.3365969271824352,-0.2837091467756521
13873.0,120,3,389.6,0,Regular,-0.33281954707600914,0.15203661156697626
13874.0,358,1,540.45,1,High-Value,-1.403870197000174,2.2783342365322032
13875.0,54,5,1786.79,0,Regular,0.19217461790951695,-0.34805761388763345
13876.0,64,1,122.7,0,Regular,-0.31379827694686807,-0.4009978847244708
13877.0,86,1,117.24,0,Regular,-0.3979504650174478,-0.20215715440821647
13878.0,55,1,1271.57,0,Regular,-0.1987404225917361,-0.43070880750378726
13880.0,21,13,3219.77,0,Regular,1.120348547175444,-0.44515996830248394
13881.0,4,20,17159.52,3,Occasional,2.779362308057058,0.1485824690516005
13882.0,3,5,1191.13,0,Regular,0.34447755960373894,-0.8363990941542104
13883.0,11,5,2674.48,0,Regular,0.4183261880310631,-0.6972087484502287
13884.0,7,5,787.6,0,Regular,0.3008705686848155,-0.818372479376576
13885.0,189,2,506.8,1,High-Value,-0.6750248758703026,0.7645970196254768
13886.0,71,1,243.56,0,Regular,-0.33195288052718286,-0.3322098269032449
13887.0,204,1,349.55,1,High-Value,-0.8309166968464023,0.8761318553351439
13888.0,120,2,595.67,0,Regular,-0.4060478422531501,0.14419088000611419
13889.0,93,1,416.90000000000003,0,Regular,-0.40353177616740615,-0.12531773618977363
13890.0,1,10,1883.8100000000002,0,Regular,0.8393985360331678,-0.7376812114418916
13892.0,27,4,632.97,0,Regular,0.1261247511976154,-0.6614727119364657
13893.0,298,1,821.1,1,High-Value,-1.1556759366600924,1.7480084621783376
13894.0,24,3,564.62,0,Regular,0.04502206593475269,-0.7088237424777629
13895.0,28,4,2593.07,0,Regular,0.26015217386132417,-0.5641600577954275
13897.0,50,1,311.16,0,Regular,-0.2472386283002726,-0.5192030036349602
13898.0,326,1,155.93,1,High-Value,-1.309065097169448,1.9714388083074945
13899.0,16,2,388.52,0,Regular,-0.02461940935617849,-0.8062737065311557
13900.0,183,3,740.95,1,High-Value,-0.5479942388782052,0.7379695050961145
13901.0,72,5,2867.2,0,Regular,0.1996118612328572,-0.13651774189802318
13904.0,37,2,332.64,0,Regular,-0.10850950617322425,-0.6187527784355958
13908.0,80,4,2369.55,0,Regular,0.046436497191879596,-0.10365684578589619
13911.0,57,9,2580.91,0,Regular,0.5874714368053148,-0.21664999634466847
13914.0,12,2,626.45,0,Regular,0.007342518774898129,-0.8317572859719843
13917.0,50,2,272.04,0,Regular,-0.16227033775820998,-0.503839516938106
13918.0,50,2,1212.8400000000001,0,Regular,-0.09611287960116692,-0.4614753118950312
13919.0,59,2,384.81,0,Regular,-0.1886091280091203,-0.41731697038057425
13922.0,352,1,172.25,1,High-Value,-1.4069162951547292,2.207457854131474
13923.0,54,1,351.13,0,Regular,-0.25965850963942505,-0.481205592793759
13924.0,2,6,1838.8500000000001,0,Regular,0.4815523797505915,-0.799156606733687
13925.0,93,4,678.25,0,Regular,-0.12199585545676485,-0.06217397243013912
13926.0,23,1,223.85000000000002,0,Regular,-0.15057183025436802,-0.7674681183651537
13927.0,75,1,348.99,0,Regular,-0.33976958668461754,-0.2912647535810492
13928.0,11,4,464.57,0,Regular,0.17520514651224176,-0.8138460107295944
13929.0,169,2,842.65,1,High-Value,-0.5752548161826951,0.5987325256252267
13930.0,58,2,337.34,0,Regular,-0.18813959149457088,-0.42850393416071064
13931.0,96,2,1237.53,0,Regular,-0.26952843973279567,-0.04409155240676251
13932.0,295,1,307.4,1,High-Value,-1.1803765986291233,1.6977283896193447
13933.0,109,2,608.7900000000001,0,Regular,-0.3632411189765212,0.04523837633863065
13934.0,264,1,922.1,1,High-Value,-1.0191135684751855,1.4448772084972068
13936.0,180,1,376.58,1,High-Value,-0.7376324027430279,0.6601636404109645
13937.0,169,1,158.85,1,High-Value,-0.7110591501461965,0.5508159658950608
13938.0,35,1,71.66,0,Regular,-0.20696566258446497,-0.6657285433587915
13939.0,23,3,568.55,0,Regular,0.04910607242089225,-0.7176961652935987
13940.0,17,4,839.14,0,Regular,0.17869918578973557,-0.7426827873572197
13941.0,22,5,5112.96,0,Regular,0.547917024722341,-0.48786074618197744
13946.0,79,3,561.5699999999999,0,Regular,-0.1646130077105905,-0.21124459890071512
13947.0,65,1,90.6,0,Regular,-0.3198632098746359,-0.3933939564410153
13948.0,361,1,102.0,1,High-Value,-1.446125130039889,2.2857390137768214
13949.0,3,6,2427.32,0,Regular,0.5191261944934404,-0.7636084238545886
13950.0,11,4,745.06,0,Regular,0.1949293232112947,-0.8012155516814098
13951.0,176,3,674.45,1,High-Value,-0.5260170168610103,0.671629276979546
13952.0,218,2,3251.071,1,High-Value,-0.5924683350565246,1.1506038159217509
13953.0,7,7,3515.68,0,Regular,0.6681487717664674,-0.6612769729296343
13954.0,2,2,439.92,0,Regular,0.0323021215023597,-0.9306506344799145
13955.0,154,2,322.96,1,High-Value,-0.5546849310377016,0.4395900358471659
13956.0,5,5,1019.27,0,Regular,0.32477699652755354,-0.8260391652179728
13959.0,79,3,594.04,0,Regular,-0.16232970343087197,-0.20978247545497888
13960.0,21,2,230.22,0,Regular,-0.054789369054599454,-0.768154999158208
13962.0,22,2,169.55,0,Regular,-0.06286335659498074,-0.7618375773990729
13963.0,308,4,664.54,1,High-Value,-0.9416040978525536,1.882827653425243
13967.0,146,1,80.7,1,High-Value,-0.6289788058095745,0.3391608883268835
13969.0,7,18,9024.17,3,Occasional,2.0204196255497653,-0.22485412463002943
13971.0,19,8,2758.26,0,Regular,0.6569141327874427,-0.5696658331194185
13972.0,71,2,190.25,0,Regular,-0.24798243685081797,-0.3174853156204652
13973.0,287,1,264.7,1,High-Value,-1.152918103232102,1.6234104843865642
13974.0,49,1,413.59000000000003,0,Regular,-0.23622805970904298,-0.5236399734355506
13975.0,31,6,2461.2400000000002,0,Regular,0.414897341619084,-0.5086980691119505
13976.0,207,1,357.98,1,High-Value,-0.8417468372615221,0.9036596299752225
13978.0,15,2,196.79000000000002,0,Regular,-0.034294297707418875,-0.8239566952044829
13979.0,73,1,869.87,0,Regular,-0.29552578801535057,-0.28590831894996754
13980.0,60,1,200.14,0,Regular,-0.2931220742193032,-0.4337083256314591
13982.0,39,4,1871.81,0,Regular,0.16754874308115741,-0.4970950840590698
13983.0,30,12,2603.43,0,Regular,0.9550192043926906,-0.4085942898621309
13984.0,27,5,920.51,0,Regular,0.23406391257469047,-0.6313997320217428
13985.0,4,15,7060.13,3,Occasional,1.630572757821047,-0.39181815669075465
13986.0,17,1,320.46,0,Regular,-0.12093229051991924,-0.817414115831708
13988.0,20,6,4147.96,0,Regular,0.5753923322975274,-0.5322883985021272
13989.0,66,2,1266.08,0,Regular,-0.15329137534241433,-0.3142876655814524
13990.0,213,1,311.3,1,High-Value,-0.8678752780527512,0.9558539743356979
13991.0,12,6,852.88,0,Regular,0.37414207582294606,-0.7530609096001247
13992.0,30,1,76.8,0,Regular,-0.18756597955625312,-0.710744042445597
13993.0,43,9,3466.36,0,Regular,0.7030437201892374,-0.30346966959936206
13994.0,4,6,2274.14,0,Regular,0.5045468642084714,-0.7614567255313962
13995.0,15,5,1393.69,0,Regular,0.3130298989160856,-0.7186851337959871
13999.0,10,12,3901.81,0,Regular,1.1224747851261088,-0.531116077357161
14000.0,211,1,635.66,1,High-Value,-0.8374508497884822,0.9523611173266168
14001.0,46,3,2043.0800000000002,0,Regular,0.06521976658483553,-0.44316212446218933
14002.0,134,2,529.73,0,Regular,-0.463991832126998,0.26791307204785103
14004.0,43,7,4582.64,0,Regular,0.606102555628642,-0.2874537227093614
14005.0,10,5,2874.72,0,Regular,0.43621479763243337,-0.6972413359216704
14006.0,116,3,962.19,0,Regular,-0.27732418469021736,0.14162276518281794
14009.0,198,2,695.61,1,High-Value,-0.6960165008169382,0.8545436458508184
14012.0,278,1,328.8,1,High-Value,-1.1141417389758388,1.5448523903651386
14013.0,110,3,473.02,0,Regular,-0.28887694495495303,0.0652991061196094
14014.0,77,1,505.18,0,Regular,-0.33640153353161717,-0.2661327397549511
14015.0,53,1,917.34,0,Regular,-0.21603473319947794,-0.46475855853942033
14016.0,162,4,4341.21,1,High-Value,-0.12714259970599767,0.7271769964906262
14019.0,47,3,1421.61,0,Regular,0.01771008332329166,-0.4620975154030505
14020.0,17,2,642.8,0,Regular,-0.01054597826713726,-0.7857740926181979
14021.0,155,3,631.9,1,High-Value,-0.44904855971913227,0.4796760479673303
14022.0,225,1,440.0,1,High-Value,-0.9045168055128101,1.0702420203821847
14023.0,7,2,584.07,0,Regular,0.0234005750900757,-0.8789126097012715
14024.0,122,2,327.7,0,Regular,-0.4325069016127894,0.15022297757894837
14027.0,61,1,104.82,0,Regular,-0.30363266457127197,-0.42895119267413384
14029.0,63,2,467.66,0,Regular,-0.198013669418666,-0.37738867400339615
14030.0,18,8,2358.84,0,Regular,0.6326343948564445,-0.5967010983078355
14031.0,7,19,17286.86,3,Occasional,2.689174744007136,0.16433969908707308
14032.0,2,11,2975.59,0,Regular,1.0000845507867495,-0.6623439298957909
14034.0,22,3,648.89,0,Regular,0.058563262769467654,-0.7231278473490802
14035.0,29,5,1428.02,0,Regular,0.26213693830393703,-0.5904477856746699
14036.0,285,1,626.65,1,High-Value,-1.1198503300995049,1.6216103043200525
14037.0,176,2,147.20000000000002,1,High-Value,-0.6508126879052035,0.63076216059493
14038.0,78,3,1560.38,0,Regular,-0.09056861435021732,-0.17531759536317681
14039.0,33,1,152.2,0,Regular,-0.19368676094418646,-0.68020061005495
14040.0,41,12,3560.32,0,Regular,0.9804239989592944,-0.26596225544014795
14041.0,266,1,141.41,1,High-Value,-1.081627317403574,1.4278215348012429
14044.0,27,4,646.42,0,Regular,0.12707056094699065,-0.6608670587074804
14045.0,109,4,1659.75,0,Regular,-0.11389871120135325,0.12681320297919296
14046.0,284,1,154.99,1,High-Value,-1.149210015710419,1.5913220733872566
14047.0,9,5,1308.6100000000001,0,Regular,0.32989292018481037,-0.7768126283015254
14048.0,305,1,409.93,1,High-Value,-1.2112431172634637,1.7928392198198577
14049.0,17,4,5578.72,0,Regular,0.5119884773840788,-0.5292595954587748
14050.0,32,2,746.36,0,Regular,-0.060378302892243794,-0.6453699283552037
14051.0,1,23,15610.390000000001,3,Occasional,2.9450074428734023,0.10305218298209083
14052.0,20,1,225.36,0,Regular,-0.13904270479026737,-0.7945482950055213
14053.0,124,2,260.25,0,Regular,-0.44486530885757936,0.16528448671134613
14054.0,65,1,92.46,0,Regular,-0.31973241387955503,-0.3933102006784939
14055.0,106,1,725.6400000000001,0,Regular,-0.4313204610732654,0.006226898065591739
14056.0,1,23,8152.71,3,Occasional,2.4205801973923045,-0.2327669971472022
14057.0,24,17,6211.66,3,Occasional,1.6701934919362549,-0.21478681194412907
14059.0,267,1,183.6,1,High-Value,-1.0824681457751275,1.4387707402877703
14060.0,5,19,6140.42,3,Occasional,1.912967612930621,-0.35568305078776447
14062.0,10,12,10464.85,3,Occasional,1.5839905633818483,-0.23558251840105746
14064.0,29,5,1334.34,0,Regular,0.2555493206592178,-0.5946661941870374
14066.0,267,1,152.55,1,High-Value,-1.0846515950478488,1.4373725594134215
14067.0,64,2,374.7,0,Regular,-0.2083583035618225,-0.3725252702936243
14068.0,320,1,265.85,1,High-Value,-1.278489592545469,1.9220921598727465
14071.0,4,8,1437.57,0,Regular,0.6211573555346988,-0.7648773367574954
14073.0,32,1,151.04,0,Regular,-0.1899606854338328,-0.6893022354682234
14075.0,5,3,942.26,0,Regular,0.14392316907982175,-0.8637570429834258
14076.0,129,1,118.67,0,Regular,-0.5615787366732305,0.18703103583879505
14077.0,41,5,499.41999999999996,0,Regular,0.15114562288741373,-0.523669937323807
14078.0,102,6,1049.37,0,Regular,0.04527108805616858,0.07023218843888232
14079.0,125,1,375.1,0,Regular,-0.5283158806340914,0.1623805110251952
14080.0,33,1,45.599999999999994,0,Regular,-0.20118291851172557,-0.6850008059069821
14081.0,302,2,921.62,1,High-Value,-1.0761186904519606,1.8058574978080628
14082.0,365,1,182.25,1,High-Value,-1.4557125045608381,2.325550232206389
14083.0,4,9,1002.9,0,Regular,0.6783104009938337,-0.7673254585903907
14085.0,2,18,4421.29,3,Occasional,1.7157813724206459,-0.47736867146618656
14087.0,3,1,191.47,0,Regular,-0.07669586157140339,-0.9499140018456457
14088.0,10,13,50491.81,3,Occasional,4.48642272628439,1.5839557433725846
14089.0,57,1,158.75,0,Regular,-0.28460969509335854,-0.46272028840740054
14090.0,325,1,76.32000000000001,1,High-Value,-1.3108556591935545,1.9588045809749723
14092.0,8,14,4076.91,0,Regular,1.317841637716092,-0.5070799901414955
14093.0,12,1,433.86,0,Regular,-0.09391971801457993,-0.85755466929993
14096.0,4,17,65164.79,3,Occasional,5.891955737933042,2.258883631329572
14098.0,37,1,147.35,0,Regular,-0.20925840384222358,-0.6442214429106351
14099.0,16,11,3104.17,0,Regular,0.9558192904629739,-0.529862506173592
14100.0,138,1,191.95000000000002,0,Regular,-0.5906944806046486,0.27177534849204216
14101.0,74,6,5976.79,0,Regular,0.4983834905190283,0.03873087392627104
14102.0,5,5,1105.8799999999999,0,Regular,0.3308674487501104,-0.8221391186631464
14104.0,155,2,216.20999999999998,1,High-Value,-0.5659992838755706,0.4438324761348034
14105.0,239,1,1266.23,1,High-Value,-0.8997230196171332,1.234138609546881
14107.0,52,7,2703.23,0,Regular,0.43967281619480447,-0.29063900140981525
14108.0,31,2,597.91,0,Regular,-0.0670097231428923,-0.6611040195006141
14109.0,73,1,144.2,0,Regular,-0.3465552126123121,-0.31858522442786735
14110.0,4,12,5683.15,0,Regular,1.2705852586200335,-0.5051987168706757
14111.0,14,4,692.85,0,Regular,0.17983495207482791,-0.7764183950194478
14112.0,23,7,2915.15,0,Regular,0.5649968901628368,-0.5435285765427255
14113.0,4,4,1840.42,0,Regular,0.2986090370804689,-0.8152372474092167
14114.0,274,2,386.53,1,High-Value,-1.0071323262091574,1.5283794680638967
14116.0,20,5,1382.74,0,Regular,0.2932216542043146,-0.6739312588921113
14117.0,144,1,90.0,1,High-Value,-0.6207095314217489,0.3214808858661962
14121.0,4,4,2780.15,0,Regular,0.3646912523801267,-0.7729212244445814
14124.0,84,1,419.58000000000004,0,Regular,-0.3690744925659106,-0.20664157157359905
14125.0,11,3,2720.63,0,Regular,0.24613302442965507,-0.7293807338973302
14126.0,8,3,706.1300000000001,0,Regular,0.11589546492438885,-0.8472418002155139
14127.0,123,3,709.71,0,Regular,-0.3217322166595101,0.19359933032676738
14128.0,61,2,637.5,0,Regular,-0.17845515360595554,-0.3878395634989312
14129.0,2,5,1123.8600000000001,0,Regular,0.34355475165452404,-0.8484776515353809
14130.0,319,1,480.91,1,High-Value,-1.259558834209099,1.922726916702685
14132.0,2,11,3586.0299999999997,0,Regular,1.0430109525271676,-0.6348558289960305
14133.0,130,3,605.64,0,Regular,-0.35570399398904223,0.252258794780286
14135.0,2,15,4690.31,3,Occasional,1.471541296823473,-0.5166298848126667
14138.0,2,2,965.8800000000001,0,Regular,0.0692878535307168,-0.9069666662778995
14139.0,46,1,415.82,0,Regular,-0.22464830353716914,-0.5506877284904259
14140.0,4,2,935.05,0,Regular,0.05950458033961618,-0.8902561592833872
14141.0,3,4,915.13,0,Regular,0.23734989595958506,-0.8659524281014619
14142.0,373,1,311.81,1,High-Value,-1.477062967628437,2.403779441488959
14143.0,134,1,115.8,0,Regular,-0.5808187923311019,0.23214875297986048
14145.0,47,4,3742.2,0,Regular,0.26861418975370044,-0.340476334953864
14146.0,9,5,4191.0,0,Regular,0.5325838170994355,-0.6470186646810868
14147.0,78,2,483.4,0,Regular,-0.2540215339835594,-0.2409390425708472
14148.0,234,1,157.2,1,High-Value,-0.9586722472551974,1.13895205781037
14149.0,221,1,446.62,1,High-Value,-0.8888206954581639,1.0343425563022046
14150.0,36,2,658.64,0,Regular,-0.08177739961412671,-0.6131223956410754
14152.0,75,2,621.29,0,Regular,-0.23290210862207628,-0.26187803055924347
14154.0,239,2,1345.62,1,High-Value,-0.8064210552164489,1.2548385991557829
14155.0,266,1,118.75,1,High-Value,-1.083220778289882,1.426801155457837
14156.0,10,55,117210.08,2,At-Risk,12.86228747017097,5.307530596474225
14157.0,20,2,424.89000000000004,0,Regular,-0.037292444234197156,-0.7684384036174151
14158.0,40,1,507.66,0,Regular,-0.19534419224171815,-0.6008485189608656
14159.0,20,11,4630.35,0,Regular,1.0479103316233738,-0.4249410889792143
14161.0,216,3,1097.6200000000001,1,High-Value,-0.6485654098199818,1.0526602390186426
14162.0,174,2,289.36,1,High-Value,-0.6332006415246645,0.6190648412571411
14163.0,87,4,2445.91,0,Regular,0.02515263458946828,-0.0368726220680046
14164.0,71,2,1631.77,0,Regular,-0.14661413425458003,-0.25257369906679455
14165.0,276,1,120.44,1,High-Value,-1.1211784088295758,1.517371162490255
14167.0,39,4,562.59,0,Regular,0.07548383303825366,-0.556049234278558
14171.0,98,1,363.79,0,Regular,-0.42630473010101066,-0.0824623252363826
14173.0,11,4,450.84,0,Regular,0.17423964704317693,-0.8144642723529377
14174.0,33,1,134.46,0,Regular,-0.1949342453273773,-0.6809994418974927
14175.0,60,3,3222.3,0,Regular,0.09483596017062165,-0.2633704027101685
14176.0,297,4,576.9000000000001,1,High-Value,-0.9058828608470811,1.7793379289880529
14177.0,86,4,549.46,0,Regular,-0.10439889286623044,-0.13131911799157706
14178.0,9,7,1600.26,0,Regular,0.5258403241831667,-0.7294295156610239
14179.0,41,2,701.57,0,Regular,-0.0977967796941997,-0.5659423054228705
14180.0,11,25,4748.52,3,Occasional,2.3185580806942805,-0.2613135788698193
14184.0,67,1,452.89,0,Regular,-0.3020021166215436,-0.35898126376778955
14185.0,331,1,197.65,1,High-Value,-1.325169564966751,2.0185644122500808
14188.0,31,6,2054.36,0,Regular,0.3862853660930023,-0.5270198673134028
14189.0,2,15,4654.08,3,Occasional,1.468993587736494,-0.5182613209826397
14191.0,2,13,4684.76,0,Regular,1.2957125671222356,-0.5511299202180239
14193.0,68,2,853.39,0,Regular,-0.1899272069644763,-0.31477230669254025
14194.0,5,21,11349.52,3,Occasional,2.4547122029561366,-0.08686726373286173
14195.0,202,2,1012.0,1,High-Value,-0.6889984095968116,0.904988243722214
14196.0,107,1,335.52,0,Regular,-0.4625615134412804,-0.002290807036923962
14198.0,18,4,701.4,0,Regular,0.16520560290479294,-0.73983582614514
14199.0,218,1,185.39999999999998,1,High-Value,-0.8957668559013762,0.9954316530557923
14201.0,60,7,747.44,0,Regular,0.2716796497175655,-0.30631306060787505
14204.0,2,1,150.61,0,Regular,-0.07576150703132457,-0.9608033174589722
14205.0,17,2,466.7,0,Regular,-0.022929405543343967,-0.7937038720698194
14206.0,239,1,328.15999999999997,1,High-Value,-0.9656885030072028,1.191897336348797
14208.0,95,1,151.74,0,Regular,-0.42979323512587486,-0.11915910437356035
14209.0,11,6,2073.43,0,Regular,0.46377932076893014,-0.7071489583306015
14210.0,106,6,1905.8400000000001,0,Regular,0.09026783574042777,0.1449965778277777
14211.0,53,9,2241.1,0,Regular,0.5788064411740083,-0.26814919634415585
14212.0,90,1,1070.48,0,Regular,-0.3461488095676093,-0.12303521386921658
14214.0,31,5,1004.38,0,Regular,0.22473109800115687,-0.5914255050651175
14215.0,12,6,1789.72,0,Regular,0.44002106508723626,-0.7108750232772567
14216.0,3,4,1839.3,0,Regular,0.30233792540792104,-0.824337071623296
14217.0,2,17,2004.98,3,Occasional,1.4581461946734935,-0.6033001215866349
14218.0,43,1,169.48000000000002,0,Regular,-0.23054809601973428,-0.5889285856366673
14219.0,4,1,89.94,0,Regular,-0.08764314177791645,-0.9454365050631901
14220.0,247,2,632.4,1,High-Value,-0.8870361681411826,1.2951174420201952
14221.0,42,9,3432.8,0,Regular,0.7044914138497951,-0.31403026635978215
14222.0,177,1,683.17,1,High-Value,-0.704649921268563,0.6468212100232983
14223.0,92,3,991.13,0,Regular,-0.18390557857038894,-0.07425944247984771
14224.0,110,4,1009.73,0,Regular,-0.16341604266696128,0.1065922061136084
14226.0,29,5,2214.79,0,Regular,0.3174629410188783,-0.5550195484279224
14227.0,26,10,3350.96,0,Regular,0.847377971030014,-0.4453807105884826
14229.0,52,3,1547.2,0,Regular,0.0075033897772973,-0.41119524705042737
14231.0,184,3,925.71,1,High-Value,-0.5388094839063808,0.7553386348098858
14232.0,43,5,2048.07,0,Regular,0.252432058465325,-0.43583547775548953
14233.0,49,4,1462.72,0,Regular,0.10070488734827711,-0.4250224921495199
14234.0,22,4,754.12,0,Regular,0.15368230701579175,-0.7012642830608488
14235.0,75,5,3144.86,0,Regular,0.20771408950355863,-0.09686654578287332
14236.0,81,2,490.86,0,Regular,-0.26491988521331833,-0.21345494701122333
14237.0,373,1,161.0,1,High-Value,-1.4876679912941084,2.396988470227749
14238.0,326,1,146.85,1,High-Value,-1.3097036066508105,1.9710299360904546
14239.0,43,11,2380.85,0,Regular,0.8021486443028645,-0.3181000440093719
